accountsPayable,capitalSurplus,commonStock,currency,currentAssets,currentCash,currentLongTermDebt,filingType,fiscalDate,fiscalQuarter,fiscalYear,goodwill,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,propertyPlantEquipment,receivables,reportDate,retainedEarnings,shareholderEquity,shortTermInvestments,symbol,totalAssets,totalCurrentLiabilities,totalLiabilities,treasuryStock
5647000000,,341479000,USD,39386000000,0,1532000000,10-Q,2021-06-30,2,2021,46063000000,35007000000,3042000000,31606000000,114821000000,58000000,-32361000000,29673000000,1381000000,36793000000,20995000000,4078000000,20576000000,2021-08-05,30513000000,48709000000,2686000000,CI,154207000000,43972000000,105498000000,-10134000000
5640000000,,348248000,USD,39817000000,0,404000000,10-Q,2021-03-31,1,2021,44635000000,34792000000,2919000000,31568000000,112264000000,65000000,-31278000000,28723000000,1065000000,36514000000,20909000000,4114000000,18763000000,2021-05-07,29389000000,48149000000,2542000000,CI,152081000000,42558000000,103932000000,-9267000000
5478000000,,357653000,USD,36885000000,0,3374000000,10-K,2020-12-31,4,2020,44648000000,35179000000,3165000000,29545000000,118566000000,65000000,-29506000000,34534000000,930000000,36256000000,21473000000,4205000000,12191000000,2021-02-25,28575000000,50321000000,2261000000,CI,155451000000,45108000000,105130000000,-6372000000
5327000000,,364427000,USD,48071000000,0,6449000000,10-Q,2020-09-30,3,2020,44685000000,35492000000,2657000000,29537000000,111973000000,66000000,-32145000000,27593000000,1722000000,40726000000,20765000000,4203000000,18386000000,2020-11-05,24440000000,48032000000,3046000000,CI,160044000000,52502000000,112012000000,-4648000000
5413000000,,367396000,USD,48083000000,0,4750000000,10-Q,2020-06-30,2,2020,44590000000,35791000000,2712000000,31774000000,111545000000,39000000,-33015000000,26909000000,1311000000,40277000000,20839000000,4255000000,17636000000,2020-08-06,23052000000,47366000000,2501000000,CI,159628000000,50440000000,112262000000,-3601000000
5585000000,,370440000,USD,43564000000,0,4340000000,10-Q,2020-03-31,1,2020,44584000000,36162000000,2565000000,32147000000,111147000000,42000000,-35667000000,26084000000,1733000000,38095000000,20357000000,4317000000,16782000000,2020-05-07,21298000000,45079000000,2706000000,CI,154711000000,48020000000,109632000000,-3250000000
5090000000,,371485000,USD,38310000000,0,5514000000,10-K,2019-12-31,4,2019,44602000000,36562000000,2661000000,31893000000,117464000000,41000000,-35826000000,31883000000,1400000000,37999000000,20512000000,4417000000,10716000000,2020-02-27,20162000000,45338000000,2337000000,CI,155774000000,48603000000,110436000000,-2193000000
4502000000,,374842000,USD,34775000000,0,4712000000,10-Q,2019-09-30,3,2019,44462000000,37084000000,2160000000,34041000000,120072000000,37000000,-36850000000,5174000000,1341000000,33566000000,24009000000,4448000000,16993000000,2019-10-31,19185000000,44696000000,2712000000,CI,154847000000,42780000000,110151000000,-1750000000
4517000000,,377962000,USD,34378000000,0,2310000000,10-Q,2019-06-30,2,2019,44449000000,37717000000,2298000000,36885000000,120023000000,34000000,-38351000000,5139000000,1436000000,33385000000,24048000000,4538000000,17024000000,2019-08-01,17834000000,43815000000,3101000000,CI,154401000000,40212000000,110586000000,-949000000
4488000000,,379387000,USD,34600000000,0,2915000000,10-Q,2019-03-31,1,2019,44537000000,38338000000,2382000000,37571000000,119748000000,43000000,-40467000000,5093000000,1175000000,33645000000,23875000000,4523000000,16326000000,2019-05-02,16426000000,42408000000,2837000000,CI,154348000000,41048000000,111940000000,-595000000
4366000000,,259399000,USD,28269000000,0,2955000000,10-K,2018-12-31,4,2018,44505000000,39003000000,2821000000,39523000000,124957000000,44000000,-42480000000,36887000000,1236000000,32413000000,23444000000,4562000000,10473000000,2019-02-28,15088000000,41028000000,3281000000,CI,153226000000,39734000000,112198000000,-104000000
2955000000,,242577000,USD,69138000000,0,9000000,10-Q,2018-09-30,3,2018,6129000000,0,0,25041000000,13818000000,30000000,9426000000,5998000000,0,39366000000,0,1559000000,9389000000,2018-11-01,18474000000,15555000000,25688000000,CI,82956000000,42330000000,67401000000,-4121000000
3005000000,,242453000,USD,49127000000,0,109000000,10-Q,2018-06-30,2,2018,6147000000,0,0,5195000000,13975000000,39000000,8596000000,6134000000,0,40011000000,0,1554000000,9289000000,2018-08-02,17722000000,14743000000,26051000000,CI,63102000000,43125000000,48359000000,-4184000000
2925000000,,242179000,USD,48884000000,0,110000000,10-Q,2018-03-31,1,2018,6170000000,0,0,5191000000,14257000000,49000000,8025000000,6439000000,0,40671000000,0,1552000000,9400000000,2018-05-03,16933000000,14195000000,26659000000,CI,63141000000,43706000000,48946000000,-4228000000
2719000000,,244559000,USD,46507000000,0,240000000,10-K,2017-12-31,4,2017,6164000000,0,0,5199000000,15246000000,49000000,7571000000,7486000000,0,39811000000,0,1563000000,9426000000,2018-02-28,15824000000,13735000000,23925000000,CI,61753000000,42770000000,48018000000,-4021000000
2783000000,,249242000,USD,48409000000,0,141000000,10-Q,2017-09-30,3,2017,6001000000,0,0,5207000000,13527000000,52000000,8144000000,5828000000,0,39608000000,0,1526000000,9469000000,2017-11-02,15590000000,14145000000,25168000000,CI,61936000000,42532000000,47791000000,-3324000000
2848000000,,254087000,USD,48290000000,0,141000000,10-Q,2017-06-30,2,2017,6000000000,0,0,4622000000,13448000000,59000000,8546000000,5740000000,0,39522000000,0,1509000000,9721000000,2017-08-04,15102000000,14546000000,24749000000,CI,61738000000,42511000000,47192000000,-2406000000
2770000000,,255680000,USD,47720000000,0,142000000,10-Q,2017-03-31,1,2017,5982000000,0,0,4621000000,13427000000,59000000,8244000000,5663000000,0,39329000000,0,1519000000,9540000000,2017-05-05,14356000000,14226000000,24076000000,CI,61147000000,42241000000,46921000000,-1864000000
2532000000,,255718000,USD,44581000000,0,276000000,10-K,2016-12-31,4,2016,5980000000,0,0,4756000000,14779000000,62000000,7743000000,6959000000,0,38011000000,0,1536000000,9555000000,2017-02-23,13855000000,13723000000,22235000000,CI,59360000000,40819000000,45637000000,-1716000000
2550000000,,255519000,USD,47155000000,0,271000000,10-Q,2016-09-30,3,2016,6007000000,0,0,4780000000,13607000000,76000000,7967000000,5929000000,0,39111000000,0,1561000000,10116000000,2016-11-03,13487000000,13974000000,23837000000,CI,60762000000,41932000000,46788000000,-1756000000
2577000000,,255381000,USD,45879000000,0,300000000,10-Q,2016-06-30,2,2016,6017000000,0,0,4789000000,13627000000,79000000,7339000000,5844000000,0,38405000000,0,1556000000,11034000000,2016-07-29,13046000000,13356000000,22607000000,CI,59506000000,41282000000,46150000000,-1799000000
2646000000,,254822000,USD,45095000000,0,399000000,10-Q,2016-03-31,1,2016,6029000000,0,0,4791000000,13789000000,82000000,6646000000,5950000000,0,38291000000,0,1534000000,10681000000,2016-05-06,12541000000,12675000000,22180000000,CI,58884000000,41336000000,46209000000,-1826000000
2355000000,,256089000,USD,42198000000,0,149000000,10-K,2015-12-31,4,2015,6019000000,0,0,5020000000,14890000000,78000000,6016000000,6958000000,0,37451000000,0,1534000000,10507000000,2016-02-25,12121000000,12035000000,20026000000,CI,57088000000,39955000000,45053000000,-1769000000
2459000000,,256070000,USD,43407000000,0,149000000,10-Q,2015-09-30,3,2015,6040000000,0,0,5056000000,13502000000,80000000,5734000000,5652000000,0,37391000000,0,1483000000,10650000000,2015-11-06,11706000000,11774000000,20453000000,CI,56909000000,39999000000,45135000000,-1636000000
2432000000,,255730000,USD,43471000000,0,150000000,10-Q,2015-06-30,2,2015,6041000000,0,0,5046000000,13661000000,89000000,5249000000,5749000000,0,38125000000,0,1502000000,10811000000,2015-07-30,11178000000,11290000000,20326000000,CI,57132000000,40707000000,45842000000,-1672000000
2408000000,,256707000,USD,44397000000,0,999000000,10-Q,2015-03-31,1,2015,6029000000,0,0,5062000000,13725000000,99000000,4913000000,5969000000,0,38612000000,0,1486000000,10407000000,2015-04-30,10635000000,10942000000,20968000000,CI,58122000000,42019000000,47180000000,-1656000000
2180000000,,258798000,USD,41001000000,0,147000000,10-K,2014-12-31,4,2014,5989000000,0,0,5005000000,14895000000,105000000,4785000000,7111000000,0,37685000000,0,1502000000,9837000000,2015-02-26,10289000000,10774000000,19335000000,CI,55896000000,40012000000,45122000000,-1422000000
2230000000,,261402000,USD,42698000000,0,121000000,10-Q,2014-09-30,3,2014,6003000000,0,0,5024000000,12955000000,111000000,5154000000,5377000000,272000000,37010000000,0,1556000000,9660000000,2014-10-30,15196000000,11157000000,20777000000,CI,55653000000,39361000000,44496000000,-7121000000
2276000000,,265377000,USD,42881000000,0,121000000,10-Q,2014-06-30,2,2014,6033000000,0,0,5022000000,13048000000,114000000,4904000000,5455000000,245000000,37425000000,0,1560000000,9789000000,2014-07-31,14677000000,10937000000,20265000000,CI,55929000000,39822000000,44992000000,-6964000000
2151000000,,269979000,USD,42181000000,0,210000000,10-Q,2014-03-31,1,2014,6030000000,0,0,5022000000,12992000000,109000000,4526000000,5428000000,284000000,37125000000,0,1507000000,9645000000,2014-05-01,14136000000,10556000000,19747000000,CI,55173000000,39486000000,44617000000,-6631000000
2050000000,,273283000,USD,40094000000,0,233000000,10-K,2013-12-31,4,2013,6029000000,0,0,5014000000,14242000000,110000000,4538000000,6560000000,247000000,36362000000,0,1561000000,9290000000,2014-02-27,13676000000,10567000000,17505000000,CI,54336000000,38645000000,43769000000,-6037000000
1962000000,,278054000,USD,40921000000,0,205000000,10-Q,2013-09-30,3,2013,6035000000,0,0,5034000000,13122000000,95000000,3839000000,5258000000,258000000,36873000000,0,1540000000,9240000000,2013-10-31,13327000000,9874000000,18066000000,CI,54043000000,39040000000,44169000000,-5930000000
2003000000,,282043000,USD,40815000000,0,153000000,10-Q,2013-06-30,2,2013,5986000000,0,0,5030000000,13014000000,101000000,3789000000,5417000000,233000000,36767000000,0,1276000000,9384000000,2013-08-01,12806000000,9775000000,17687000000,CI,53829000000,38923000000,44054000000,-5435000000
2000000000,,283804000,USD,41903000000,0,400000000,10-Q,2013-03-31,1,2013,5990000000,0,0,4995000000,13036000000,113000000,3670000000,5571000000,277000000,37771000000,0,1191000000,9457000000,2013-05-02,12328000000,9660000000,18379000000,CI,54939000000,40171000000,45279000000,-5309000000
1856000000,,283536000,USD,39847000000,0,201000000,10-K,2012-12-31,4,2012,6001000000,0,0,4986000000,13887000000,114000000,3768000000,6309000000,258000000,36808000000,0,1203000000,8033000000,2013-02-28,12330000000,9769000000,18228000000,CI,53734000000,38865000000,43965000000,-5277000000
1581000000,,284891000,USD,41257000000,0,226000000,10-Q,2012-09-30,3,2012,5878000000,0,0,4986000000,12274000000,0,3652000000,4770000000,283000000,37208000000,0,1219000000,8105000000,2012-11-01,11962000000,9530000000,19608000000,CI,53531000000,39015000000,44001000000,-5253000000
1707000000,,285690000,USD,41258000000,0,226000000,10-Q,2012-06-30,2,2012,5710000000,0,0,4985000000,12295000000,0,3312000000,4893000000,248000000,37613000000,0,1193000000,7854000000,2012-08-02,11501000000,9022000000,19010000000,CI,53553000000,39546000000,44531000000,-5176000000
1698000000,,285159000,USD,40664000000,0,227000000,10-Q,2012-03-31,1,2012,5726000000,0,0,4990000000,12121000000,0,2835000000,4700000000,291000000,37309000000,0,1162000000,8084000000,2012-05-03,11123000000,8561000000,18729000000,CI,52785000000,39234000000,44224000000,-5200000000
7775000000,,309546000,USD,37398000000,0,2993000000,10-K,2022-12-31,0,2022,45811000000,32492000000,4777000000,28100000000,106534000000,79000000,-33431000000,24457000000,1296000000,37739000000,14623000000,3774000000,17218000000,2023-02-23,37874000000,44872000000,2201000000,CI,143932000000,48507000000,99060000000,-21844000000
6655000000,,337962000,USD,44471000000,0,2545000000,10-K,2021-12-31,0,2021,45811000000,34102000000,3722000000,31125000000,110418000000,72000000,-32801000000,26813000000,1283000000,42709000000,16325000000,3692000000,15071000000,2022-02-24,32593000000,47112000000,2203000000,CI,154889000000,51909000000,107777000000,-14175000000
5478000000,,364979000,USD,36885000000,0,3374000000,10-K,2020-12-31,0,2020,44648000000,35179000000,3165000000,29545000000,118566000000,65000000,-29506000000,34534000000,930000000,36256000000,21473000000,4205000000,12191000000,2021-02-25,28575000000,50321000000,2261000000,CI,155451000000,45108000000,105130000000,-6372000000
5090000000,,375919000,USD,38310000000,0,5514000000,10-K,2019-12-31,0,2019,44602000000,36562000000,2661000000,31893000000,117464000000,41000000,-35826000000,31883000000,1400000000,37999000000,20512000000,4417000000,10716000000,2020-02-27,20162000000,45338000000,2337000000,CI,155774000000,48603000000,110436000000,-2193000000
4366000000,,246652000,USD,28269000000,0,2955000000,10-K,2018-12-31,0,2018,44505000000,39003000000,2821000000,39523000000,124957000000,44000000,-42480000000,36887000000,1236000000,32413000000,23444000000,4562000000,10473000000,2019-02-28,15088000000,41028000000,3281000000,CI,153226000000,39734000000,112198000000,-104000000
2719000000,,250892000,USD,46507000000,0,240000000,10-K,2017-12-31,0,2017,6164000000,0,0,5199000000,15246000000,49000000,7571000000,7486000000,0,39811000000,0,1563000000,9426000000,2018-02-28,15824000000,13735000000,23925000000,CI,61753000000,42770000000,48018000000,-4021000000
2532000000,,255360000,USD,44581000000,0,276000000,10-K,2016-12-31,0,2016,5980000000,0,0,4756000000,14779000000,62000000,7743000000,6959000000,0,38011000000,0,1536000000,9555000000,2017-02-23,13855000000,13723000000,22235000000,CI,59360000000,40819000000,45637000000,-1716000000
2355000000,,256149000,USD,42198000000,0,149000000,10-K,2015-12-31,0,2015,6019000000,0,0,5020000000,14890000000,78000000,6016000000,6958000000,0,37451000000,0,1534000000,10507000000,2016-02-25,12121000000,12035000000,20026000000,CI,57088000000,39955000000,45053000000,-1769000000
2180000000,,263889000,USD,41001000000,0,147000000,10-K,2014-12-31,0,2014,5989000000,0,0,5005000000,14895000000,105000000,4785000000,7111000000,0,37685000000,0,1502000000,9837000000,2015-02-26,10289000000,10774000000,19335000000,CI,55896000000,40012000000,45122000000,-1422000000
2050000000,,279296000,USD,40094000000,0,233000000,10-K,2013-12-31,0,2013,6029000000,0,0,5014000000,14242000000,110000000,4538000000,6560000000,247000000,36362000000,0,1561000000,9290000000,2014-02-27,13676000000,10567000000,17505000000,CI,54336000000,38645000000,43769000000,-6037000000
1856000000,,284819000,USD,39847000000,0,201000000,10-K,2012-12-31,0,2012,6001000000,0,0,4986000000,13887000000,114000000,3768000000,6309000000,258000000,36808000000,0,1203000000,8033000000,2013-02-28,12330000000,9769000000,18228000000,CI,53734000000,38865000000,43965000000,-5277000000
1095000000,,270691000,USD,40492000000,0,104000000,10-K,2011-12-31,0,2011,3164000000,0,0,4990000000,10555000000,0,5180000000,5648000000,252000000,36514000000,0,1111000000,7614000000,2012-02-23,11143000000,8344000000,16794000000,CI,51047000000,37713000000,42703000000,-5286000000
1246000000,,272866000,USD,36057000000,0,552000000,10-K,2010-12-31,0,2010,3119000000,0,0,2288000000,9625000000,18000000,3526000000,4700000000,235000000,34933000000,0,1024000000,7813000000,2011-02-25,9879000000,6645000000,15245000000,CI,45682000000,36731000000,39037000000,-5242000000
921000000,,274058000,USD,33979000000,0,104000000,10-K,2009-12-31,0,2009,2876000000,0,0,2436000000,9034000000,12000000,2541000000,4143000000,238000000,34100000000,23000000,986000000,7958000000,2010-02-25,8625000000,5417000000,14287000000,CI,43013000000,35125000000,37596000000,-5192000000
924000000,,274848000,USD,31557000000,0,301000000,10-K,2008-12-31,0,2008,2878000000,0,0,2090000000,9849000000,0,714000000,4497000000,225000000,34483000000,16000000,857000000,8380000000,2009-02-26,7374000000,3592000000,12354000000,CI,41406000000,35708000000,37814000000,-5298000000
975000000,,283191000,USD,33492000000,0,3000000,10-K,2007-12-31,0,2007,1783000000,0,0,1790000000,6573000000,0,2965000000,3322000000,233000000,32533000000,16000000,674000000,8736000000,2008-02-29,7113000000,4748000000,12467000000,CI,40065000000,33511000000,35317000000,-4978000000
960000000,,331257000,USD,37005000000,0,382000000,10-K,2006-12-31,0,2006,1736000000,0,0,1294000000,5394000000,0,2594000000,2909000000,4243000000,35346000000,87000000,749000000,9504000000,2007-02-28,0,4330000000,16618000000,CI,42399000000,36688000000,38069000000,0
1165000000,,382044000,USD,39758000000,0,100000000,10-K,2005-12-31,0,2005,1622000000,0,0,1338000000,5105000000,0,3738000000,2765000000,4216000000,36834000000,66000000,718000000,8616000000,2006-02-23,0,5360000000,19737000000,CI,44863000000,38099000000,39503000000,0
1594000000,,409470000,USD,75656000000,0,0,10-K,2004-12-31,0,2004,1620000000,0,0,1438000000,5403000000,0,3583000000,2928000000,3814000000,72757000000,67000000,855000000,16223000000,2005-03-04,0,5203000000,20054000000,CI,81059000000,74351000000,75856000000,0
